CH2(Cl)O;CHLOROMETHOXY; -11.9; -18.7
CCl3F;FLUOROTRICHLOROMETHANE;-283.23;-286.38
CHClO;FORMYL CHLORIDE;-179.87;-183.07
ClCH2CH2OH;2-CHLOROETHANOL;-249.78;-266.49
CCCCH;BUTADIYNYL; 801.9; 808.5
C6H4;O-BENZYNE;468.25;459.33
C6H5I;IODOBENZENE;178.62;162.64
O(CHCHCHCH);FURAN;-21.38;-34.51
CH3C(OH)CH3;1-HYDROXY-1-METHYLETHYL;-78.21;-96.46
CF2CHF;TRIFLUOROETHENE;-493.5;-498.5
CH2CHNC;ISOCYANOETHENE;285.32;278.82
CH3CNC;1-ISOCYANOETHYLIDENE; 527.9; 523.2
CH2C(CHC);3-METHYLENE-1-CYCLOPROPEN-1-YL; 628.3; 625.7
SiO;OXOSILYLENE;-98.37;-97.21
[SiH3O]-;SILYLOXY ANION;-311.8;-321.1
CH(CH2CH2CH2);CYCLOBUTYL;246.59;227.69
CHCCHCCH;1-ETHYNYL-2-PROPYN-1-YL;577.09;575.47
CH3CH2CH2NH2;1-PROPANAMINE; -42.2;-69.94
OS(OH)O;SULFO;-366.9;-374.7
ONONO;DIOXODIAZOXANE;    93;  87.9
NNH2;ISODIAZENE;307.57;300.49
[HNO]+;OXOAMMONIUMYL;1092.46;1089.54
HOON(O)O;PEROXYNITRIC ACID;-41.46;-51.77
NF2NF2;TETRAFLUOROHYDRAZINE; -13.4; -22.9
C+;CARBON CATION;1797.85;1803.44
[CH3NH]-;METHYLAMIDOGEN ANION; 145.4;134.57
CH3N;METHYLIMIDOGEN;   323; 315.3
[HCNH]+;IMINOMETHYLIUM; 953.4; 949.3
[HOC(O)O]-;HYDROGEN CARBONATE;-719.2;-725.6
[CH(CH2CH2)]-;CYCLOPROPYLIDE; 265.4; 252.6
CH3CH2C;PROPYLIDYNE; 492.7;   483
C(CH2CH2);CYCLOPROPYLIDENE;475.06;467.04
[CH2CCH]+;PROPARGYLIUM;1193.58;1190.77
CH2(CHC);CYCLOPROP-1-ENYL;527.52;523.13
C(CHCH);CYCLOPROPENYLIDENE;497.09;496.13
[CCCH]+;2-PROPYN-1-YLIUM-1-YLIDENE;1598.49;1602.87
CH3CH2CHCH3;SEC-BUTYL; 91.35; 66.59
(CH3)2CHCH2;ISO-BUTYL; 97.34; 73.35
CH2CHCCH2;1-METHYLENE-2-PROPENYL; 327.2; 317.2
OO(H)O;2-HYDROTRIOXY; 299.4; 293.7
CH3(CH2)5CH3;NHEPTANE HEPTANE HEPTANE N-HEPTANE NC7H16 N-C7H16;-145.39;-187.26
[CH3CO]-;OXOETHANIDE;   -44; -49.5
CH2CH2OOH;2-HYDROPEROXYETHYL;  64.8;  50.4
CH3OCO;METHOXYOXOMETHYL;-152.8;-160.9
(H2O)2;WATER DIMER;-491.026;-499.066
[HOCO]-;HYDROXYFORMYL ANION;-319.53;-322.11
HC(O)OCH2CH3;ETHYL FORMATE;  -375;-393.7
CH3CH2C(O)OH;PROPIONIC ACID;-435.77;-453.67
[HFH]+;FLUORONIUM;774.04; 771.1
CH3NCH;(METHYLIMINO)METHYL;   278; 267.9
N(CH2CH2);1-AZIRIDINYL;   314; 301.8
(CH3)2NCH2;(DIMETHYLAMINO)METHYL; 166.5; 143.4
[HCNN]-;DIAZOMETHANIDE; 305.2; 302.1
[CH3CH2NH]-;ETHYLAMIDOGEN ANION;106.55;  88.9
[CH2Cl]-;CHLOROMETHIDE;  56.3;  53.1
CCl3CCl3;HEXACHLOROETHANE;-144.1;-146.5
CHClCHCl;CIS-1,2-DICHLOROETHENE;  3.83; -2.16
ClCCCl;DICHLOROACETYLENE;232.85;236.16
CHI3;IODOFORM; 217.3; 209.3
CH3CHF2;1,1-DIFLUOROETHANE;  -489;-502.72
CH2CHI;VINYL IODIDE;139.64; 130.8
HCCBr;BROMOACETYLENE; 287.5;   281
FCH2CH2OH;2-FLUOROETHANOL;-405.62;-422.87
HCCCCCCH;1,3,5-HEXATRIYNE; 682.2;   687
[C6H5CH2]-;BENZYLIDE;142.01; 123.1
C6H5CH;BENZYLIDENE; 489.6; 474.5
(CHCH)(CHCH2CH)(CHCH);NORBORNADIENE;   265; 239.6
C6H5CN;BENZONITRILE;   230; 215.8
OCl(O)O;PERCHLORYL;191.77; 186.1
[CH3C(O)CH2]-;ACETONATE;-187.5;-201.06
[F2]-;DIFLUORIDE;-290.6;-289.8
HOCl(O)O;CHLORIC ACID;   0.6;  -6.5
[NH2CH2C(O)O]-;GLYCINATE;-477.6;-493.3
[NH3CH2C(O)OH]+;CARBOXYMETHANAMINIUM;   270; 246.7
[OCl(O)O]-;CHLORATE;-208.2;-213.7
CHICHI;CIS-1,2-DIIODOETHENE;217.57;209.28
CH2CHCO;ACRYLOYL; 102.8; 97.21
HCCCO;3-OXO-1,2-PROPADIEN-1-YL;290.36;292.87
CH3CCN;1-CYANOETHYLIDENE; 475.7; 470.6
CHCHCNH;3-IMINO-2-PROPEN-1-YLIDENE; 530.7; 525.9
CHCHNCH;2-(METHYLIDYNEAMINO)ETHENYL; 600.7; 595.7
[CH2CCN]-;1-CYANOVINYL ANION; 224.3; 221.5
[CH2CCCH]-;1,2,3-BUTATRIEN-1-YL ANION; 388.5; 386.7
SiF2;DIFLUOROSILYLENE;-629.1;  -630
HSi(HSiHH);DI-MU-HYDRODIHYDRODISILICON; 374.8; 364.4
(CH3)3SiO;TRIMETHYLSILOXY;-188.1;-211.1
HCCCH2CH2CCH;1,5-HEXADIYNE; 431.7; 421.2
CH3C(CH2)CH2;2-METHYLALLYL;155.97;138.85
CH2CHCH2CH2;3-BUTENYL;223.26;206.76
CH3C(CH3)CH;2-METHYL-1-PROPENYL;251.26;234.24
CH3CH2NHCH3;N-METHYLETHANAMINE; -17.4; -45.6
C6H4(C2H2(CC(C4H4)));PHENANTHRENE;232.01; 203.2
SSO;DISULFENE OXIDE;-50.61;-52.63
OHS(O)(O)O;SULFUR HYDROXIDE OXIDE;-474.5;-483.9
CH3CH2SH;ETHANETHIOL;-28.74;-45.57
O2NNO2;DINITROGEN TETRAOXIDE; 20.16; 10.87
[NH3]+;AZANYLIUM;944.274;937.319
NF2;DIFLUOROAMIDOGEN; 36.24; 33.66
NF;FLUOROIMIDOGEN;232.64;232.63
IBr;IODINE MONOBROMIDE;49.727; 40.78
[CH]+;METHYLIUMYLIDENE;1619.75;1623.09
[CCH2]-;VINYLIDENE ANION;364.28;364.09
HOOO;TRIOXIDANYL; 25.36; 23.38
[CH3OH]+;METHANOL CATION;856.89;846.57
H2OC;AQUACARBON; 442.7; 441.1
FOOOF;TRIOXYGEN DIFLUORIDE; 112.5; 106.7
HOOCO;HYDROPEROXYCARBONYL;-73.24; -77.1
C(O)(OCH2CH2O);1,3-DIOXOLAN-2-ONE;-492.6;-510.24
CH3C(O)C(O)OH;PYRUVIC ACID;-520.53;-534.87
C(O)(OCH3)2;DIMETHYL CARBONATE;-550.03;-570.58
[CH2CHCH2]+;ALLYLIUM;964.48;952.92
CH3CC;1-PROPYNYL;528.57; 526.4
[CH3CC]-;1-PROPYNYLIDE;264.62;261.04
CHCHCH;1-PROPEN-1-YL-3-YLIDENE; 656.8; 653.3
[OH]+;OXIDANYLIUM;1293.36;1293.39
[(CH3)3C]-;T-BUTYL ANION;  76.9;  52.1
CH3CH(CH2CH2);METHYLCYCLOPROPANE;  47.5;  24.2
CH2CHCH(CHCHCHCH);5-ETHENYL-1,3-CYCLOPENTADIENE; 237.2; 215.4
CHCHOH;2-HYDROXYETHENYL;138.01;131.27
CH2(CO);OXIRANYLIDENE; 213.5; 209.3
[CH3CHOOH]+;1-HYDROPEROXYETHYLIUM; 690.7;   675
CH2CHOO;ETHENYLDIOXY;118.42;108.92
CH2CHOCH2CH3;ETHOXYETHENE;-117.7;-141.5
CH2C(OH)2;1,1-ETHENEDIOL;-307.51;-320.46
HOCHCHOH;1,2-ETHENEDIOL;-272.64;-284.97
CH2C(OH)OCH3;1-METHOXYETHENOL;-284.2;-303.6
CH3C(CH3)OO;HYDROXY(1-METHYLETHYLIDENE)OXONIUM;  3.52;-15.46
HC(O)OCH2;(FORMYLOXY)METHYL;-151.3;-159.4
(CH2OH)2;ETHYLENE GLYCOL;-369.65;-389.27
(C(O)OH)2;OXALIC ACID;  -721;-731.6
[CH3NHCH2]+;(METHYLAMINO)METHYL CATION;729.63;711.01
[CH2NCH2]-;(METHYLENEAMINO)METHYL ANION;   187; 176.6
CHCHNH2;2-AMINOETHENYL; 319.8; 309.6
BrCl;BROMOCHLORANE;21.891;14.447
CCl3Br;BROMOTRICHLOROMETHANE;-29.81;-38.95
CHCl2;DICHLOROMETHYL; 92.91; 90.99
CH2Cl;CHLOROMETHYL;118.47; 115.4
CH3OCl;METHYL HYPOCHLORITE;   -53;   -63
CH2ClCH2Cl;DICHLOROETHANE 1,2-DICHLOROETHANE 1,2-DICHLOROETHANE;-118.49;-130.44
CH2FCl;CHLOROFLUOROMETHANE;-256.43;-263.63
[CF2]+;DIFLUOROMETHYLIUMYL;908.35;908.78
[CF]+;FLUOROMETHYLIUMYLIDENE;1123.49;1126.7
FCCF;1,2-DIFLUOROACETYLENE;  2.85;  5.67
HCCI;IODOACETYLENE;   324; 323.8
ClCO;CHLOROFORMYL;-21.92;-20.53
[C6H4]-;O-BENZYNE ANION;413.87;404.76
HOOOOH;TETROXIDANE;-33.32;-43.99
N(OO);DIOXAZIRIDINYL; 355.1; 352.6
CH2(CHCHCH2CH2CH2CH2);CYCLOHEPTENE; 28.58; -8.65
C6H5OCH3;ANISOLE;-45.97;-70.81
[C6H5CO]+;BENZOYLIUM; 764.1;   750
C6H5C(O)F;BENZOYL FLUORIDE;-287.9;-304.3
[C6H5F]+;FLUOROBENZENE CATION;791.94;776.92
C6H5NO;NITROSOBENZENE;   217;   200
CH3CH(O)CH3;1-METHYLETHOXY;-25.05;-43.81
CH2N(O)O;NITROMETHYL; 139.8; 130.4
CH3CH2N(O)O;NITROETHANE;-83.42;-102.75
HOOOCl;HYPOCHLOROPEROXOOUS ACID, HYDROXY ESTER;  48.4;  41.5
CHBrCHBr;CIS-1,2-DIBROMOETHENE; 124.7; 104.1
CH3CH2C(O)CH3;2-BUTANONE;-216.83;-238.28
CH2NOH;FORMALDOXIME;  30.6;    20
C(CHCHCH);1,3-CYCLOBUTADIEN-1-YL; 653.9; 649.4
CH3CH(CHCHCHCH);5-METHYL-1,3-CYCLOPENTADIENE; 134.1; 111.1
SiF3;TRIFLUOROSILYL;  -993;  -996
SiH3SiH;SILYLSILYLENE; 317.3; 309.5
SiF(CH3)3;FLUOROTRIMETHYLSILANE;-547.1;-570.7
SiCl(CH3)3;CHLOROTRIMETHYLSILANE;-326.3;-349.4
[(CH3)3SiO]-;TRIMETHYLSILOXIDE;-486.6;-510.4
HCCCH2CCCH3;1,4-HEXADIYNE; 424.8; 414.8
CH2CCHCHCCH2;BIALLENYL; 410.7;   399
CH2CCCCHCH3;1,2,3,4-HEXATETRAENE; 429.9; 420.1
CH2CCCCH2;PENTATETRAENE;452.62;448.62
CH3CHNH2;1-AMINOETHYL;133.37;116.59
CH3CH2NH;ETHYLAMIDOGEN;166.75;150.62
[C6H4(CHCCHCH)]-;2-NAPHTHYL ANION; 288.8; 269.4
[C6H4(CCHCHCH)]-;1-NAPHTHYL ANION; 283.6; 264.2
NH2NO;NITROSAMINE; 85.83; 76.95
[OS(O)O]-;SULFUR TRIOXIDE ANION;  -603;-608.6
NNH;DIAZENYL;252.16;249.24
ClNO;NITROSYL CHLORIDE;54.457;52.555
[C2]-;CARBIDE;504.39;510.97
C(CC)C;BICYCLO[1.1.0]BUTA-1,3-DIENE-2,4-DIYL;1047.14;1054.73
[CH4]+;METHANE CATION;1150.69;1144.31
[(HF)(F)]-;BIFLUORIDE;-481.8;-480.6
[HCCH]+;ACETYLENE CATION;1328.91;1328.24
FClF;CHLORINE DIFLUORIDE;   -47; -48.2
[CH3C]+;1-ETHYLIUM-1-YLIDENE;1329.8;1328.3
[CH3C]-;ETHYLIDYNE ANION; 457.2; 453.1
O2NONO2;DINITROGEN PENTOXIDE; 24.31; 14.74
[(H)(OH)]-;WATER ANION;  31.3;  29.8
CH2NC;ISOCYANOMETHYL; 363.3; 360.8
[CH3O]+;METHYLOXONIUMYLIDENE;1062.72;1054.91
[CH2OH]-;HYDROXYMETHANIDE;    10;   3.4
[HCOH]+;HYDROXYMETHYLENE CATION; 971.9; 968.2
COH;ISOFORMYL;217.25;217.64
HOC(O)O;HYDROXYOXOMETHOXY;-360.34;-366.41
OC(OO);3-DIOXIRANONE;-159.9;-162.7
[OC(O)O]-;CARBONYLBIS(OXY) ANION;-550.4;-552.4
C(O)(OH)OCH3;METHYL HYDROCARBONATE;-576.99;-592.55
O(OCH2CH2O);1,2,3-TRIOXOLANE;  -5.6; -23.3
CH(CC);CYCLOPROPYNYL;711.28; 715.4
[CH3CH2CH2CH2]-;N-BUTYL ANION; 106.2;  81.3
[CH3CH2CHCH3]-;SEC-BUTYL ANION; 103.4;  78.9
[CH3CHCCH]-;1,2-BUTADIENYL ANION; 255.7; 246.2
(CH3)3CCH2;NEOPENTYL;    70;  40.3
[HOOO]+;TRIOXIDANYLIUM;1070.7;1064.4
CH3(CH2)7CH3;NONANE NONANE NONANE N-NONANE NC9H20 N-C9H20;-176.26;-228.04
[CH2CHOH]+;VINYL ALCOHOL CATION; 778.7; 767.4
CH2COH;1-HYDROXYETHENYL;121.32;114.94
[CH2(CHO)]+;OXIRANYLIUM; 901.3; 893.3
COC;C=O=C;   653; 657.3
[CH(OH)2]-;DIHYDROXYMETHANIDE;-194.2;-203.2
CH3CHOOH;1-HYDROPEROXYETHYL;  39.7;  26.1
[HC(O)OH]+;FORMIC ACID CATION;   722;714.91
CH3CH(OO);METHYLDIOXIRANE;-40.45;-54.37
CH3C(OH)CHOH;1-PROPENE-1,2-DIOL;-311.3;-329.7
CH2C(CH3)OOH;1-METHYLETHENYL HYDROPEROXIDE; -63.4;   -82
[(CH3)2N]-;DIMETHYLAMIDE; 123.1; 104.7
CH3CHN;ETHYLIDENEAMIDOGEN; 209.8; 199.3
CH2NCH2;(METHYLENEAMINO)METHYL; 244.3; 233.6
[NNN]-;AZIDE;193.63;190.12
BrOBr;BROMO HYPOBROMITE; 121.1; 104.6
NH(CHCH2);2-AZIRIDINYL;   361; 348.8
[HC(NN)]-;DIAZIRENIDE; 454.9; 452.2
HN(NC);1H-DIAZIRIN-3-YL; 618.7; 615.8
N(NN);1H-TRIAZIRIN-1-YL;   586; 584.2
CH(NHN);1H-DIAZIRENE; 405.1; 398.1
[HOO]+;DIOXIDENIUM;1110.87;1107.98
CH2ClCHCl2;1,1,2-TRICHLOROETHANE;-135.6;-147.3
CH2ClCCl3;1,1,1,2-TETRACHLOROETHANE;-144.4;-152.9
CCl3CCl2;PENTACHLOROETHYL;  28.9;  27.1
CH3CH2I;ETHYL IODIDE;  -9.4;-39.27
CHFCHF;CIS-1,2-DIFLUOROETHENE;-302.96;-309.72
CCF;FLUOROETHYNYL; 445.3; 449.9
FCOF;FLUORO(FLUOROOXY)METHYLENE;-134.8;  -136
CBr2O;DIBROMOPHOSGENE;-97.93;-113.86
CCCCCCH;1,3,5-HEXATRIYNYL;1003.2;1010.6
HCl(O)O;CHLORYL HYDRIDE; 197.7; 191.2
CH2(CH2CH2CH2CH2CH2CH2);CYCLOHEPTANE;-72.39;-117.89
(F)(HF);HYDROGEN DIFLUORIDE;-198.5;-198.4
CH3CH2CO;1-OXOPROPYL;-17.32;-29.81
CH3CCOH;PROPYN-1-OL;  65.7;  57.4
CCCHO;FORMYLETHYNYL; 468.5; 470.4
OC(CHCH);2-CYCLOPROPEN-1-ONE;   164; 160.1
NHCHOH;FORMAMIDE ENOL;-130.6;-141.8
CCHCN;CYANOVINYLIDENE; 581.8; 584.3
CCHNC;ISOCYANOVINYLIDENE; 697.1; 700.4
HCNC;ISOCYANOMETHYLENE; 583.1; 584.4
CH3C(CHC);2-METHYL-2-CYCLOPROPEN-1-YLIDENE; 448.1; 441.9
[HCCCHCH]-;BUT-1-EN-3-YN-1-IDE; 419.9; 418.7
[CH2CHCC]-;BUT-3-EN-1-YN-1-IDE; 326.8; 323.7
CH2(CHCHCH);CYCLOBUTENYL; 337.3; 324.8
HCCCH2Cl;PROPARGYL CHLORIDE; 186.7; 180.8
SiO2;DIOXOSILANE;-277.9;-279.3
CH3SiH2CH3;DIMETHYLSILANE; -66.7; -88.2
Si(CH3)3;TRIMETHYLSILYL;  47.5;  25.5
((CHCH)(CH(CHCH)CH));BENZVALENE; 404.5; 386.7
HCCCCCH;1-ETHYNYL-2-PROPYN-1-YLIDENE; 727.1; 734.1
HCCCHCCH2;1,2-PENTADIEN-4-YNE;442.32;436.69
HCCCCCH2;2,4-PENTADIYNYL;568.83;568.08
[HBrH]+;BROMONIUM; 924.4; 913.6
C6H4(CHCCHCH);2-NAPHTHALENYL; 416.9; 397.3
C6H4(CCHCHCH);1-NAPHTHALENYL; 418.2; 398.6
C6H5NH2;ANILINE;108.83; 86.82
SOO;THIODIOXY; 199.2; 197.1
HSOH;SULFENIC ACID;  -108;-114.2
OS(OO)O;3,3-DIOXIDEDIOXATHIIRANE;-257.1;-265.2
[OS(O)(O)O]-2;SULFATE;-599.7;-608.4
[NF2]+;DIFLUOROAMINYLIUM;1157.82;1154.93
FNNF;(Z)-DIFLUORODIAZENE;  78.5;  72.9
C(OO);DIOXIRANYLIDENE; 190.3; 191.1
[FFH]-;BIFLUORIDE;   -68; -67.6
CHNH2;AMINOMETHYLENE; 245.9; 238.1
ClOClO;CHLORINE CHLORITE; 168.6; 166.2
[CH2N]-;METHYLENEAMIDOGEN ANION;192.85;189.09
CNH2;AMINOMETHYLIDYNE; 371.9; 368.4
[FO]+;OXOFLUORONIUM;1342.66;1342.61
[HNNH]+;(E)-DIAZENE CATION;1132.53;1125.59
HCCNH;ETHYNYLAMIDOGEN;395.32;393.29
CH2OH2;METHYLENEOXONIUM;152.51;144.19
[HCOH]-;HYDROXYMETHYLENE ANION; 147.2; 144.1
[COH]+;HYDROXYMETHYLIUMYLIDENE;986.01;987.65
[(CO)(H)]-;ISOFORMYL ANION;  55.7;  58.4
[(HOH)O]+;OXYGEN CATION MONOHYDRATE;1153.4;1147.9
CH2CH2CH2;1,3-PROPANEDIYL; 319.3; 307.1
[FFH]+;HYDROGEN DIFLUORIDE CATION;1174.3;1171.3
CH2CH2CH;PROPAN-1-YL-3-YLIDENE; 554.5; 545.8
CH3CHC;1-PROPENYLIDENE; 392.5; 388.1
[FClF]+;CHLORINE DIFLUORIDE CATION; 998.9; 996.7
CH(CHCH);CYCLOPROP-2-ENYL;490.35; 485.8
CH2CHC;2-PROPEN-1-YL-3-YLIDENE;556.68;554.42
[CCCH]-;2-PROPYNYLIDYNE ANION; 540.8;545.57
D;DEUTERIUM ATOM;219.804;221.717
[(CH3)3C]+;T-BUTYLIUM;733.97;710.69
[CH3CHCCH]+;1,2-BUTADIENYLIUM;1099.2;1089.9
(CH3)2CCH2OH;2-HYDROXY-1,1-DIMETHYLETHYL; -71.6; -96.5
CH2CHC(CHCHCHCH);VINYLCYCLOPENTADIENYL; 314.9; 296.9
CH3CH2C(CH3)3;2,2-DIMETHYLBUTANE;-145.27;-185.7
CH3(CH2)8CH3;DECANE DECANE DECANE N-DECANE NC10H22 N-C10H22;-192.28;-249.03
[NOH]+;HYDROXYAMINIUMYL;1161.1;1158.2
[CH2CHO]+;VINOXY CATION;1020.2;1013.2
[CH2CHO]-;VINOXIDE;-153.08;-160.14
[CH2COH]+;1-HYDROXYETHENYLIUM; 841.7; 834.9
[CH2(CHO)]-;OXIRANYL ANION; 121.2; 113.2
(CO)(C);COC VDW; 589.7; 598.5
(H2O)O;OXYWATER;  64.9;  58.4
[HNOH]+;HYDROXYAMINYLIUM;1019.5;1012.3
[CH2(OH)O]-;HYDROXYMETHOXY ANION;-373.82;-383.76
[CH3CH2OO]+;ETHOXYOXONIUMYLIDENE; 923.9; 911.6
[CH3CH2OO]-;ETHANEPEROXOLATE;-120.32;-136.93
[I3]-;TRIIODIDE;   nan;-51.53
HClO;CHLOROSYL HYDRIDE; 141.9;   139
[HC(O)O]+;FORMYLOXONIUMYLIDENE;1017.4;  1014
HCOO;DIOXYMETHYLENE;   364; 361.7
[ClOH2]+;AQUACHLORINE CATION; 821.9; 815.1
[NCO]-;CYANATE;-221.16;-221.38
C(NO);OXAZIRINYL; 450.1; 450.9
CH2C(OH)CH2OH;2-PROPENE-1,2-DIOL;-295.3;-314.8
CH2C(O)OCH3;2-METHOXY-2-OXOETHYL;-202.9;-218.1
CH3C(O)OCH2;(ACETYLOXY)METHYL;-200.1;-213.8
[OO(H)O]+;2-HYDROTRIOXY CATION;1298.4;1291.8
[(CH3)2NCH2]+;DIMETHYLMETHYLENEAMMONIUM; 697.1; 672.1
[HNNC]-;2-METHANIDYLIDYNEHYDRAZIN-2-IUM-1-IDE; 281.9; 279.1
NH2NC;ISOCYANAMIDE; 328.5; 322.6
HNOO;DIOXYAMIDOGEN; 240.4; 233.8
[CCl3]-;TRICHLOROMETHIDE;-123.2;-122.6
[OO(H)O]-;2-HYDROTRIOXY ANION;  27.4;  21.6
CHCl2CHCl2;1,1,2,2-TETRACHLOROETHANE;-146.7;-156.1
CHCl2CCl3;PENTACHLOROETHANE;   nan;-201.9
CHClCCl2;TRICHLOROETHENE;   nan; -48.7
CHCl2Br;BROMODICHLOROMETHANE; -34.8; -46.5
CH2I2;DIIODOMETHANE;122.96;113.52
CF2Br2;DIFLUORODIBROMOMETHANE;-359.8;-377.8
CCl2Br2;DICHLORODIBROMOMETHANE;  28.3;  12.4
CHF2Br;DIFLUOROBROMOMETHANE;-411.4;-424.59
CH2FCH2F;1,2-DIFLUOROETHANE;-434.39;-447.81
[CH2(CHCHCHCHCH)]+;BENZENIUM; 887.8; 867.7
[C6H5CH2]+;BENZYLIUM;929.58;910.09
C(CHCHCHCHCHCH);CYCLOHEPTATETRAENE; 418.8; 403.1
(CHCH)(CHCHCH)(CHCH);2,5-NORBORNADIEN-7-YL; 480.2; 459.2
CH(CHC(CHCHCH)CCH);PENTALENE; 389.9; 373.6
[HFH]-;DIHYDROGEN FLUORIDE ANION; 133.2; 131.9
C6H4(CHCHCH);INDENYL; 299.2; 279.2
C6H5C(O)Cl;BENZOYL CHLORIDE;   nan;-157.1
C6F6;HEXAFLUOROBENZENE;-942.55;-947.55
[C6H5Cl]+;CHLOROBENZENE CATION;942.61;928.68
C6H4Cl;M-CHLOROPHENYL; 321.8;   311
[C6H5Br]+;BROMOBENZENE CATION; 995.1; 973.6
C6H5N(O)O;NITROBENZENE;  82.5;  62.5
[CH2C(CHCH)]+;3-METHYLENECYCLOPROPENE CATION;1181.8;1174.7
[CH3C(OH)CH3]+;1-HYDROXY-1-METHYLETHYL CATION; 521.4;   501
CH3CH2CHOH;1-HYDROXYPROPYL; -55.3;   -73
CH2CBr2;1,1-DIBROMOETHENE; 130.6; 110.2
CHBrCBr2;TRIBROMOETHENE; 169.7;   145
CH2CI2;1,1-DIIODOETHENE; 225.1;   217
CHICI2;TRIIODOETHENE;   302; 295.5
CH2C(OH)CHCH2;1,3-BUTADIEN-2-OL; -53.3; -70.3
OC(CH2CH2);CYCLOPROPANONE; 30.65; 19.22
[CHCHCHO]-;2-FORMYLETHEN-1-IDE;  27.4;  20.6
OCCO;ETHENEDIONE;  14.5;    17
[OClOO]-;PEROXYCHLORITE; -34.5; -33.1
CH(O)NH;FORMYLAMIDOGEN;  76.5;  71.1
CH2NHO;FORMALDONITRONE;  78.4;  67.2
(CHCH)CNH;2-CYCLOPROPEN-1-IMINE;   402; 394.2
CH2CNC;1-ISOCYANOVINYL; 519.1; 517.3
HOOClO;PEROXYCHLOROUS ACID;  95.4;  89.4
CH2CHCHC;VINYLVINYLIDENE; 494.2; 488.8
[C(CH(CHCH))]-;TETRAHEDRYL ANION; 634.5; 630.7
SiC;SILICON CARBIDE; 739.3; 744.3
[SiF3]+;TRIFLUOROSILYLIUM;-111.6;-114.4
[SiH3]-;SILANIDE;  69.3;  63.7
[ClF]+;CHLORINE FLUORIDE CATION;1165.52;1165.7
CH3Si(O)CH3;DIMETHYLSILANONE;-237.4;-252.9
CH3CH2SiH3;ETHYLSILANE; -12.8; -35.3
HOCl(O)(O)O;PERCHLORIC ACID;  11.7;   0.2
[SiH2OH]-;HYDROXYSILYL ANION;-219.2;-227.2
((CHCH)((CHCH)(CHCH)));TRIPRISMANE;   576; 556.7
CH2CCHCH2CCH;PROPARGYLALLENE; 431.5; 419.9
HCCCH2CCH;1,4-PENTADIYNE; 460.3; 454.7
ONN(OO);NITROSODIOXAZIRIDINE; 413.6; 407.6
C6H5C6H5;BIPHENYL;   207; 178.8
[CCCCH]-;DIACETYLIDE;460.98;466.02
[HOOOH]+;TRIOXIDANIUMYL; 925.5; 916.3
H2SO;SULFINYL HYDRIDE; -40.7; -47.6
[(HOH)O]-;OXYGEN ANION MONOHYDRATE;-238.9;-244.2
[OS(OH)O]+;BISULFITE CATION;   554; 545.3
OS(O)(O)O;SULFUR TETRAOXIDE;-228.2;-235.1
[FClH]+;FLUOROHYDROCHLORINE CATION; 975.3; 972.3
CH2S;THIOFORMALDEHYDE; 121.3; 117.6
CH3S(O)CH3;DIMETHYLSULFOXIDE;-131.91;-150.55
SCS;CARBON DISULFIDE; 115.9;116.69
[HCNH]-;IMINOMETHIDE; 237.4; 233.5
[I2]-;DIIODIDE;-178.13;-180.72
[CF3]-;TRIFLUOROMETHIDE;-637.7;-639.6
[ICN]-;CYANOGEN IODIDE ANION;  86.5;  88.9
[H2]+;DIHYDROGEN CATION;1488.36;1488.48
[CH2O]+;FORMALDEHYDE CATION;944.862;941.241
[COH]-;ISOFORMYL ANION; 267.4;   268
[NH2]+;AZANYLIUM;1266.56;1264.49
[NNH]-;DIAZENIDE; 175.7; 176.7
[CH2CCH2]+;ALLENE CATION;1132.29;1125.14
CHCHCH2;2-PROPENYLIDENE; 417.6;   410
[CH2(CHC)]-;CYCLOPROP-1-ENYLIDE; 373.7; 369.3
[C(CHCH)]+;2-CYCLOPROPEN-1-YLIUM-1-YL;1381.9;1380.8
[ClO]+;OXOCHLORONIUM;1150.86;1150.7
CHCHC;PROPENEDIYLIDENE; 796.3; 797.5
[CH3CH2CH2CH2]+;N-BUTYLIUM; 827.7; 803.4
(NH4)F;AMMONIUM FLUORIDE;-452.48;-467.05
[CH3CCCH2]+;2-BUTYNYLIUM;1085.9;1077.7
[CH2CHCCH2]-;1-METHYLENE-2-PROPENYL ANION; 256.5; 246.6
[CH2CHCHCH]-;1,3-BUTADIENYL ANION; 265.4; 255.1
[CH3CH2OH]+;ETHYLOXONIUMYL; 783.4; 766.4
[CH2CH2OH]+;2-HYDROXYETHYLIUM;1019.3;1006.5
[CH3CH2O]+;ETHYLOXONIUMYLIDENE; 988.8; 975.1
[CH3CHO]+;ACETALDEHYDE CATION;832.13;822.15
COO;DIOXYMETHYLIDYNE; 299.8; 301.1
[HCCO]-;KETENYL ANION;-48.43; -47.5
[CCO]-;DICARBON MONOXIDE ANION;154.18;157.82
[COC]+;C=O-C CATION;1585.8;1592.9
[COC]-;C=O=C ANION; 550.3; 554.1
[O(CHCH)]+;OXIRENE CATION;1106.2;1102.5
CCHOH;HYDROXYETHENYLIDENE; 418.2; 414.8
(NH4)NO3;AMMONIUM NITRATE;-350.18;-365.14
[HC(O)OH]-;FORMIC ACID ANION;-256.1;-262.3
[HNCO]+;ISOCYANIC ACID CATION;1003.01;1000.35
[HCNO]+;FULMINIC ACID CATION;1215.7;1212.9
FFO;FLUOROSYL FLUORIDE; 192.8; 193.3
